1;402645316;276557754;30629913;20302133;7666
2;304323390;264892336;31183165;30476605;7350
3;321356912;392718945;98679156;84980950;7162
4;336434008;385985700;43417927;28621115;7802
5;350895825;324479823;33617362;65790591;6942
6;342756774;404583896;49720507;29333528;7102
7;320552341;326719166;40417898;17761733;7746
8;291161761;251355631;14214887;7459992;8158
9;340375534;387869862;103495178;99181794;7046
10;325669418;352724106;35290580;40220119;7282
11;303247604;222758506;17026501;17664306;7118
12;322596831;107724887;10122980;11228023;6818
13;345240708;160169820;10101622;5681157;7138
14;321989452;371126278;62841175;80571311;7322
15;322654175;333114782;26533325;15480845;8878
16;301178830;159152548;11956526;4813682;7114
17;348458704;386455863;55290193;10967927;6886
18;315196523;377028326;106132127;61006751;7234
19;343360349;399320239;30258639;16214907;7282
20;335307607;387949734;157730065;95267478;6986
21;303795298;364474661;41316385;50529467;7714
22;302946548;273734438;20864456;16049018;7882
23;342824065;341645587;48899843;56439415;7150
24;326457022;236907564;13190593;22126610;6814
25;296699850;249995758;10924626;14355028;7302
26;423367874;398171018;53112582;32050934;7058
27;319026872;377520724;82216441;52959567;6898
28;336830735;162096990;9563582;1887380;7002
29;343878494;336284211;41874905;23817382;7718
30;312152315;372403061;92111215;115747787;7110
31;345671666;278957426;14623609;23052014;7098
32;305180040;373970074;53475079;47227796;7034
33;341848047;303645209;28288755;11989879;7122
34;302040160;359467297;35069688;21170486;7642
35;313963041;151653352;11093440;4893553;7034
36;318645358;124436287;12065948;7637583;6814
37;338336017;380750423;122137259;87330301;6858
38;332683825;385010559;127636729;81424449;6982
39;337315819;383139856;149324188;74905368;6930
40;297383298;365534356;68877513;73403012;7366
41;342091466;375191561;28496187;110604085;6822
42;319855435;377504048;202360118;81003439;6882
43;337334543;373310326;47888423;28158559;7038
44;351171428;226011903;38986344;58931540;7326
45;343142091;307469706;19210548;9579089;7954
46;315906887;127934859;19143842;32884470;6918
47;327813676;274768093;36908793;31471934;6886
48;343746544;385144556;51387580;105355642;6890
49;296386799;245291205;45421166;57613212;7530
50;325855494;118901124;7933374;3692254;6806
51;340631241;385210971;113804818;76094671;7114
52;305557750;368659021;15376982;8113890;7302
53;317632475;375644462;27261536;86021336;6830
54;325614708;348478305;39156329;91433327;7822
55;311102568;50455153;6174725;8431038;6958
56;351523392;234820943;7954438;2742274;7502
57;332093122;382586603;83798083;55192767;6906
58;325356367;381877409;177950863;113023944;6894
59;306476424;371054890;82310649;95555076;7166
60;308575919;366430795;133917365;104618653;7038
61;308526182;372316167;29932129;42561570;7026
62;313398378;314399266;17117783;25157067;7302
63;345215839;384269767;13314059;60620556;6794
64;305268396;460984398;122373364;100027619;7266
65;346755643;384882413;92087224;64433350;6858
66;325884167;276564190;12504513;33635501;6946
67;336403580;367434317;27094185;31660350;8130
68;334761375;377602937;152184370;147425106;6870
69;343929109;390386563;65107142;71710192;6854
70;293958746;362028177;111791048;86885884;7466
71;348140092;377668181;86742525;69438081;6886
72;318332306;322919245;35464659;21303898;8198
73;324956714;384440044;132098739;118361329;6818
74;330138451;383227042;65595152;101264612;6898
75;321971021;343373223;40010638;31923372;7702
76;339635035;332886577;29460504;56154743;7450
77;337723663;392163058;30704226;78850111;7162
78;335981984;382523114;58176120;34744933;6874
79;336166305;390201073;84605874;52603215;6998
80;341162844;382804276;62882135;39926963;6898
81;319766493;373154970;126302017;116642471;6954
82;322467807;375913920;188581747;120080481;6814
83;334857631;110617250;7529624;7991010;7070
84;310099632;369190332;68259310;113798382;6966
85;336429034;391053627;117730838;88054416;7086
86;347366533;395704346;101981997;31785278;7398
87;312762035;312520370;30890009;22994084;7858
88;329805505;365894512;143911028;83174905;7670
89;345157910;340330185;46836628;25088020;7078
90;347267644;297239645;13536121;31271522;7378
91;328675300;380849312;116000276;95994519;7106
92;298757507;365413816;203791378;113185152;7214
93;298984542;273009152;21267327;21356561;7914
94;325583695;332274224;155982535;19439924;8602
95;291260943;203406061;10088749;3468729;7386
96;371039677;330077888;17646168;35762204;8506
97;338223669;329274194;34554177;43547830;6866
98;322121402;303490731;29271210;39678569;6930
99;321068729;85338180;7794986;18028851;6906
100;338567441;384812488;111985900;94003276;7050
Average;327928896;322718722;60139571;51165778;7232
Range;132206113;410529245;197616653;145537726;2084
