1;5461432;2752513;653605;354304;1002
2;3420161;2399672;578706;11115376;1298
3;4247846;2003237;646583;16675112;1310
4;3994479;2572582;1288778;72395938;1342
5;3391782;2434487;1824183;89774099;1610
6;3872769;2707456;1991241;107703173;1506
7;3408166;2528988;4326840;72590791;1362
8;4986881;1892645;475721;9045725;1066
9;4227073;1739337;698076;129002378;1538
10;3498863;2281180;667941;39249343;1330
11;4093075;2713016;1393225;274401048;1866
12;3498570;2693121;682569;11290919;1230
13;3473117;2701312;666478;84087973;1454
14;3443860;2780307;428909;184028;1118
15;3443859;2633436;2313363;35673535;1406
16;3462876;1574327;1051795;62705970;1570
17;3485405;2433610;1332370;52487618;1394
18;3490085;3660362;1442670;90757725;1466
19;3808988;1757477;554423;13761100;1358
20;4361071;2332672;1162094;68859627;1618
21;4373651;2609152;2565852;308036530;1858
22;6737921;1260691;549449;86062830;1526
23;3466095;2287324;376832;221769;1202
24;3356381;2740225;2405815;118239550;1498
25;3506469;3457902;458460;8687618;1178
26;3526657;1738460;377417;3794067;1206
27;3383590;2742565;1991534;172003951;1598
28;3412261;2015525;734354;95485973;1550
29;3396170;4233510;3045377;459642688;2010
30;3471068;2836188;938277;321243;1150
31;3446199;2676737;1165020;90483586;1618
32;3383589;2672933;739035;100215392;1514
33;3368668;2711846;3546259;268577704;1686
34;3351992;3930991;669988;105777760;1682
35;4932170;2562341;929207;65823905;1410
36;3421623;2133724;401408;1155950;1214
37;3373935;1865728;450268;3035137;1130
38;3487160;3538652;989769;96267724;1402
39;3380079;2682295;1111186;129412855;1754
40;3394999;2450286;440905;3289089;1202
41;3330927;3519050;439735;573733;1126
42;3361939;3097455;1141029;92564354;1554
43;3402314;2675274;785554;104258437;1506
44;3414602;2814830;1293166;441490;1246
45;5007361;2164151;447927;5356106;1142
46;3375983;2482470;981284;23184243;1370
47;3454392;2626415;1606510;331168987;2042
48;3522561;2329454;454364;1063790;1174
49;5168568;2720915;2076087;10060070;1354
50;5028719;1834423;615863;66450300;1538
51;5108883;1845541;606793;46771064;1402
52;3350528;2551809;742253;8725945;1270
53;3437130;2406985;561152;116419463;1430
54;3421331;2561464;681399;4891211;1262
55;3424256;2209792;853724;35691089;1454
56;5275649;2725889;1377427;20381408;1282
57;3358135;2217107;904046;47317295;1458
58;3380664;2323896;1770643;353642866;1978
59;3339119;3917532;1006738;80379337;1410
60;3350529;3784997;2119680;350169750;1962
61;3342629;2661815;1772691;72489854;1450
62;3436837;2532499;1425994;147906300;1706
63;3351992;2340279;2132554;307913649;1998
64;5177930;2412544;365422;5167398;1250
65;3445614;2614419;2190190;486546;1138
66;3359598;2381825;1352266;258040450;1806
67;3586634;2442972;1800192;239702361;1802
68;3369838;3629935;653020;13216039;1266
69;3406410;2711260;789065;57487957;1442
70;5271261;2595987;853724;32787024;1394
71;3432449;2198675;924526;3640467;1098
72;3528413;2500609;2223836;166575579;1682
73;3344969;3021093;844068;12368753;1190
74;3434497;2285276;2480421;93893214;1646
75;3396756;2440047;559104;20835771;1290
76;3597167;4185528;1211539;97173233;1458
77;3360183;2730277;472210;67081084;1430
78;3435667;4378625;417792;833244;1110
79;3577564;2058826;612060;37445055;1382
80;4386232;2344083;1380938;6617382;1238
81;3462583;4447672;796087;12148446;1138
82;3423672;2482469;1607095;1816576;1178
83;3347310;3352870;482157;41977573;1354
84;3543918;1875091;765952;58821499;1346
85;3541578;2444727;1341733;227682647;1854
86;3426890;4032806;1022245;84585344;1370
87;3466680;1933897;620837;77497507;1514
88;3442103;3780609;337042;187538;1118
89;3429816;4304605;1526930;67934515;1458
90;7699019;2576677;2170588;92578690;1474
91;5471380;2466963;1421897;44375781;1434
92;3375983;2710968;545061;37842953;1390
93;3577272;2677322;1861632;166816073;1602
94;3435374;2039516;860453;1779713;1054
95;3394121;3318053;810715;216641583;1546
96;3351406;4119992;671744;1951159;1242
97;4136960;2442094;637221;68238790;1358
98;5198410;2586332;1093340;9239700;1170
99;3357843;2730277;674377;11537849;1250
100;3404654;1813651;844069;131785611;1662
101;3398510;2745198;719433;60583949;1414
102;3380371;2136064;742839;61155927;1414
103;5017601;2491832;389705;3101258;1174
104;3361939;2189020;434469;224403;1158
105;3413724;2505582;885907;290428699;1926
106;4772133;2646309;1191351;16135903;1278
107;5433637;2738470;768878;78357082;1426
108;5012627;1737875;570515;34639587;1454
109;4539832;2257481;437394;272677;1038
110;3408458;1428626;948809;33888556;1418
111;3380078;2235246;540379;36089572;1354
112;3429230;2213888;1549166;1488604;1206
113;3359305;2662108;731721;104017065;1534
114;3399973;2257481;405504;179347;1138
115;4450305;2515822;698368;270629;1186
116;6641958;2450579;1050039;444709;1182
117;3380371;2454382;710071;46539055;1386
118;3396755;2547713;1215049;159933037;1778
119;5361373;2241390;990647;70801131;1626
120;3340874;2769189;2390601;304502266;1654
121;3455562;2007918;836754;28393771;1334
122;3416650;2192531;1535123;186444402;1786
123;3342044;1987438;342894;452901;1014
124;5195778;2773285;1035411;318739965;1902
125;3610917;2977793;3086922;282743139;1778
126;3553573;2643676;1207443;205616904;1674
127;5265409;2610908;497372;412526;950
128;5451484;2734666;2198382;190743448;1558
129;3433326;2632558;601235;40314596;1410
130;3402899;2342620;557642;22927365;1310
131;3393829;2379777;659456;21782825;1390
132;3432742;2705994;2099785;167012096;1530
133;3386223;2650112;3112083;65948541;1414
134;3447955;2242561;1387374;250732891;1666
135;3392074;3886520;921015;2495635;1238
136;3418405;1829742;585436;10375755;1242
137;3396755;2293175;1149220;5807544;1190
138;5115613;2506752;2080184;125964608;1470
139;3417528;3578149;1600074;179192725;1786
140;3356087;3220335;1099191;66266565;1478
141;3422794;3776513;1236992;20998441;1346
142;5221231;2651283;1013760;66602730;1386
143;3571128;2402597;835585;83858305;1458
144;3381834;2639287;3978387;67693144;1442
145;3438885;3073756;688128;267703;1146
146;3396755;2820682;1017563;80983790;1606
147;3385345;3196051;915749;501760;990
148;3358721;3261587;873034;87389057;1570
149;5035741;2743150;1294336;260839481;1730
150;3462876;2621148;1850515;223198110;1686
151;3452051;2587795;1525761;169162789;1626
152;3351699;3527535;1119964;59136598;1334
153;3379493;2780892;1158876;135308464;1690
154;3396756;3818057;468699;7248167;1274
155;3381834;2334428;1093632;210303607;1698
156;3427183;1882990;867182;160778568;1882
157;3400852;3198099;647168;17136497;1318
158;3418113;2686976;1156536;86516609;1410
159;5456166;1859585;547109;88808614;1406
160;3423379;2765386;2614419;162703396;1642
161;3377153;1477778;378588;9753456;1346
162;5253706;2904942;649216;173734804;1646
163;3451174;1697793;628736;55631299;1398
164;3345555;2413715;355767;1051502;1130
165;4254282;2686684;1330615;277358;1118
166;6830374;2767434;1343781;23181025;1290
167;3452929;2354908;695735;16404484;1386
168;3330341;1892645;819786;68542186;1458
169;4979274;2528988;1117038;74051015;1658
170;3437715;3082533;430665;189294;1066
171;3354625;4241409;703342;39490130;1426
172;3348188;1182867;408430;241957;1178
173;4022273;2735251;955246;6618845;1270
174;3328293;2930689;1495041;37681160;1258
175;6812235;2817171;851676;87840788;1422
176;3428352;3751059;1082515;133157479;1546
177;3342337;3848778;501175;6821890;1146
178;3362816;2681711;1752211;169934300;1626
179;3345555;3845852;1160924;321828;1178
180;3351992;2548005;386780;3635200;1230
181;5296714;2605935;2446483;32037456;1318
182;3349065;2473107;1658296;45179475;1302
183;3667091;2186972;1168238;192107416;1838
184;3387978;2560586;807789;19278999;1450
185;5057976;2582236;2263333;78102838;1442
186;5572902;2552686;1058231;224921650;1738
187;3416065;3953811;438564;287598;1110
188;3376275;2605642;1183160;214231087;1958
189;3390026;2419566;292864;322414;1090
190;3338826;1808092;652435;60554399;1374
191;3468143;2426588;689883;87003448;1402
192;4915493;2185509;449098;33750169;1346
193;5731768;2405230;555594;22344856;1274
194;3653048;2650405;1158583;58346655;1366
195;3738771;2565852;921600;209144146;1878
196;5442707;2290835;425984;33550928;1330
197;5296422;2149523;921600;174571266;1702
198;3425720;3132271;437102;2045075;1306
199;3362817;2184338;408138;523118;1074
200;3410799;2581651;956709;72553341;1586
201;3404654;2654794;2730570;140467669;1650
202;3333267;2157422;872741;114249460;1698
203;3397340;2795520;909019;32589538;1306
204;3385345;1358409;562615;58082463;1406
205;3332975;2783818;4627018;16208460;1334
206;3393536;4113848;1164727;49180976;1446
207;3434790;3734967;1857829;40974638;1330
208;3378030;2096860;1287900;36892972;1390
209;3448832;3797870;1643374;459755620;2366
210;3376860;2031324;873911;3490378;1122
211;3353162;3106232;730259;58624305;1334
212;3395584;2739055;1691355;53450764;1370
213;3656266;3788509;2131676;266474993;1806
214;3392074;2489783;1021367;265517992;1970
215;3349066;2036298;505271;70935128;1522
216;5320120;2243145;518729;11986654;1442
217;4792029;2347008;1484507;208204115;1802
218;3353162;2822729;1632256;36946220;1314
219;4747558;2535718;405504;12028199;1294
220;3398803;3300792;1621139;47210799;1498
221;3421332;4145446;1718273;274870624;1910
222;3355503;2688439;587776;78709631;1398
223;3497985;2795520;694564;56992927;1358
224;3492426;2606520;1103580;396727;1158
225;5432760;2180243;473965;374199;1134
226;5270090;1439744;343479;644535;1062
227;3678209;2450579;436224;16142340;1266
228;3344384;2708042;1789367;63390002;1626
229;3435082;2507631;1275319;829148;1230
230;3740234;2684344;2459648;671810854;2542
231;4751361;2035420;905509;23639192;1258
232;3403777;2617052;1567305;126421019;1474
233;6385373;2793180;1022830;139802070;1602
234;3418698;2010259;749276;38315748;1354
235;3386222;2125240;1223534;45025582;1358
236;3921921;2053267;705098;7861688;1154
237;3396170;2739933;2454674;12692043;1250
238;3418698;2508216;887662;116992903;1546
239;3407873;4144276;1067301;265870833;1754
240;3395292;3237303;1416046;38857590;1314
241;3392659;2617052;2976622;51399837;1406
242;3432449;3476335;519607;6800239;1286
243;3416358;2670593;1197495;838802;1230
244;3380371;2578725;2253970;119674321;1582
245;3401144;3780024;404626;44701998;1422
246;3393536;2708335;1738167;141761128;1598
247;5212161;2380069;1395566;282917;1126
248;3556792;2183168;1243428;115388148;1534
249;3425720;2727059;543891;119129260;1422
250;3330926;4052993;689884;107771342;1462
251;3454392;1804288;650971;4333277;1222
252;3362525;2138698;1926876;49750905;1386
253;3389148;3668261;769463;90877386;1550
254;3410506;2167954;925696;74425214;1514
255;3380079;4329765;913701;56555240;1638
256;3399681;2330332;1403173;178596172;1694
257;3428060;2346715;1673216;158787326;1622
258;3379494;2770652;627273;28416006;1386
259;3376568;2213888;712119;69759576;1522
260;3380956;3119104;1261276;100301115;1530
261;4176166;2669130;1082222;102762518;1450
262;3496814;2740810;421010;88829971;1398
263;3360183;2213304;1617043;108092586;1426
264;3392367;2228517;354012;1027803;1190
265;3432156;2356663;236105;184027;1074
266;3423379;2031909;2554442;16540822;1462
267;3392074;2349350;1141906;22154976;1266
268;5304029;2654501;612938;348745;1174
269;3371886;3116179;1923365;10669497;1410
270;5267749;2674688;983040;29492084;1282
271;5509414;1981294;850798;199050430;1754
272;7337400;3002077;2631096;184921275;1606
273;3344385;2743150;1307210;154439421;1722
274;4678218;2624366;2194871;446123544;1914
275;5328897;2705116;1336466;146158185;1690
276;3627887;2382995;907264;94657117;1506
277;3397047;3410798;1142492;69150150;1430
278;3335315;2449993;1108846;61461664;1334
279;3351992;2568778;701294;47168669;1314
280;3395000;4272422;1484507;532642494;2462
