1;12288;7315;5559;4681;16
2;5851;6729;3804;2048;16
3;5559;4682;5559;3218;24
4;5267;5267;4388;2341;20
5;4973;2925;3511;2048;20
6;5266;4974;4681;3803;24
7;4974;4974;5266;3218;16
8;4974;4974;3218;2048;16
9;5267;4681;4389;2633;16
10;4974;4681;4096;2633;16
11;4682;3218;3219;2048;16
12;4681;4681;4096;2926;20
13;4973;4681;5851;5559;28
14;5266;4974;4389;3218;20
15;5267;3804;6437;3511;20
16;5559;5266;4681;3511;20
17;5266;4681;3804;2633;20
18;5267;4974;4096;2340;16
19;4974;5559;4096;2926;20
20;4974;4096;4096;3218;16
21;4974;4096;2926;1756;16
22;4681;4388;2926;1755;16
23;5266;4096;3218;2341;16
24;5266;3804;3218;2341;16
25;4973;4096;3511;2633;16
26;4974;4096;4681;3218;16
27;4974;4096;3218;2048;16
28;4974;4681;5559;3511;20
29;4974;4096;3804;2340;16
30;4681;3804;3803;2926;16
31;4389;4974;4974;2633;20
32;4974;3511;3511;2048;16
33;5559;4682;5267;3511;16
34;4974;4681;4681;2633;20
35;5266;3218;3219;1755;16
36;4973;5559;34816;2341;16
37;7607;4974;4096;2925;16
38;5559;4974;3218;2341;16
39;4973;4974;4681;3511;24
40;6437;4681;3511;2048;20
41;5559;4681;3803;2341;16
42;4973;4389;4388;2925;16
43;5559;3511;3511;2341;16
44;4974;6144;4974;2634;20
45;4974;4096;5266;4389;20
46;5267;4681;4682;2633;16
47;4681;4973;5266;3804;24
48;4974;4681;4681;2634;24
49;5267;4096;3511;2048;16
50;4681;4681;3803;1755;20
51;4681;4681;5559;4681;20
52;5559;4681;3804;2340;16
53;5852;4388;3511;2048;16
54;5266;4096;4389;2633;16
55;4974;4389;4388;1756;16
56;4681;4681;4974;3219;16
57;4974;4388;4389;4974;20
58;5266;3510;4096;2925;16
59;4974;3803;3511;2048;20
60;4974;3803;2926;1463;16
61;4973;4096;3218;1755;16
62;5266;4681;5558;5266;24
63;4682;3511;2926;2341;16
64;5266;2633;2341;1463;16
65;4973;4096;2926;1756;16
66;5266;3511;3219;2341;16
67;4681;3218;2633;1463;16
68;4388;4388;3804;1756;20
69;4973;4974;3219;1755;20
70;4681;4389;3218;1755;16
71;4973;4389;3511;2048;16
72;11118;4096;3511;2633;16
73;4974;4389;4389;2633;16
74;4974;4974;7315;3804;20
75;7315;6144;7899;6144;28
76;5851;5559;4096;2341;16
77;5266;5559;6436;3218;20
78;5266;5267;5266;5559;28
79;5266;3804;3803;2633;16
80;4681;4389;4096;3218;20
81;5266;4681;3804;2633;16
82;4973;3511;2925;2048;16
83;4974;5851;4096;2926;24
84;4974;3511;3511;2633;20
85;4681;2925;2633;1755;16
86;5851;3803;3803;2633;16
87;4974;4096;4681;2633;16
88;4681;3510;3511;1755;16
89;4682;4681;5559;3511;20
90;5267;4389;4096;2341;16
91;4974;4388;3511;2048;16
92;5266;4974;3511;2048;20
93;4974;4096;4096;2341;20
94;4973;4974;4974;2926;16
95;4682;4096;2925;1462;16
96;4681;4681;3804;2048;20
97;4681;4681;4096;3218;20
98;5267;4974;4682;2341;20
99;4681;4973;5266;3804;16
100;4974;4681;3511;2340;20
101;4973;4681;3511;2634;16
102;4681;4681;3511;2048;16
103;4681;4388;3804;2341;24
104;5266;5559;3219;1756;20
105;4681;4681;4681;2341;16
106;4973;4974;5851;3511;16
107;5559;4973;4096;2633;16
108;4681;4389;3218;2633;16
109;5851;5267;4388;2926;20
110;5266;5559;2925;1756;16
111;4974;5559;6144;4681;24
112;5267;4682;4681;2340;24
113;5851;4096;3511;2048;16
114;5266;5267;5851;7899;28
115;4974;4974;4096;3219;20
116;5266;4681;4681;2048;20
117;4973;4389;2926;1756;16
118;5266;3804;3803;2340;20
119;4681;3510;3511;2048;16
120;4681;4388;5852;4389;20
121;4389;3511;3218;1755;20
122;4973;4096;3511;1755;16
123;4974;4096;3218;1463;16
124;7022;6729;7607;3511;20
125;5559;4973;6144;3804;16
126;5558;5559;3804;2633;20
127;4681;4681;4096;3511;16
128;5266;3804;3218;2048;16
129;4973;4681;4388;3218;20
130;5559;4388;3803;2633;20
131;4973;3803;4388;2340;20
132;5266;4096;3803;2340;20
133;5266;3804;3510;2340;20
134;4974;4682;3511;2340;16
135;4974;4096;4388;2926;16
136;4974;4681;3511;2048;20
137;4974;4096;2926;2048;16
138;4682;5266;5266;5559;28
139;4681;3804;2925;1462;16
140;5266;4096;4389;2340;20
141;4681;3803;4388;4096;24
142;5266;4389;3803;2340;16
143;4973;5267;2926;1755;16
144;4681;4096;3804;2926;20
145;4389;4389;3511;2341;16
146;4681;4096;4974;2340;16
147;4974;4681;4096;2633;16
148;4681;3804;4096;2341;20
149;4974;5266;4096;2048;16
150;4681;3804;3511;2048;16
151;4681;5852;6144;4388;28
152;4974;4681;4096;2633;20
153;4681;4974;3218;1755;16
154;4681;4681;3804;2340;16
155;5266;3804;2926;2048;16
156;4681;3804;3804;2341;20
157;4682;4389;2633;1462;16
158;4974;4974;4096;2341;16
159;4681;4096;4096;2340;16
160;4389;4974;4096;2633;20
161;4389;3804;4388;2633;20
162;4974;4681;4681;4681;24
163;4681;2925;2926;1463;16
164;4389;4096;4096;2048;16
165;5266;4389;3511;3219;16
166;4681;4096;4096;2340;16
167;4681;4389;3511;1756;16
168;5559;4974;4681;2340;20
169;4681;4096;4388;3218;20
170;4389;2926;3218;1755;16
171;4682;3511;2925;1463;16
172;4974;4388;4096;2048;20
173;4974;4974;4096;2340;16
174;4681;4388;5266;3511;16
175;4681;4389;3510;2341;16
176;4681;4389;4389;3218;16
177;4973;4096;4974;2633;16
178;4681;4974;4682;2926;20
179;4389;4096;3803;2633;16
180;4681;4389;4096;2926;20
181;4973;4388;4974;2926;20
182;4682;3218;2633;1463;16
183;4681;4973;3218;1755;16
184;4973;4973;4389;2633;20
185;4681;3803;3804;2341;20
186;4681;5267;5559;7314;24
187;4389;3804;4096;2926;16
188;4681;4096;4096;2048;24
189;4681;3511;3218;1463;16
190;5266;4681;4974;4388;24
191;4681;4388;3804;2634;20
192;4389;3804;2926;1755;16
193;4681;4096;3511;2633;16
194;4973;4974;4681;3803;28
195;4681;3219;3803;2340;20
196;4681;4974;6437;4096;24
197;4681;4388;3218;1756;16
198;5266;2926;2926;1755;16
199;4681;4096;3803;2633;16
200;4681;4681;4973;2633;20
201;4974;4681;3511;1755;16
202;4681;4389;3511;2048;20
203;4681;4681;4096;2633;20
204;4682;4681;3803;2341;16
205;4973;4681;3219;2048;16
206;4681;4681;2925;1755;16
207;4974;4681;4974;2633;20
208;4681;4389;6144;3218;20
209;4681;4974;5266;2341;20
210;4681;4096;3511;1756;16
211;4389;4096;4388;3218;16
212;4681;4096;4388;2633;20
213;4974;4096;4389;2633;20
214;5266;3218;3511;1755;20
215;4973;4389;4096;2048;16
216;4681;4973;4681;2048;20
217;4389;4681;3218;1755;16
218;4681;4388;5559;3219;24
219;5266;4096;3803;2926;20
220;4682;4389;4388;3804;24
221;4681;4682;3511;1755;16
222;4681;3803;2926;1463;16
223;4681;4682;5852;5559;32
224;4681;4681;4974;2048;20
225;4388;3803;3219;1755;16
226;4681;4096;4974;1463;20
227;4973;4096;3804;1755;20
228;4096;4096;3511;2048;16
229;4389;4682;5851;3511;20
230;4681;4096;2926;2048;16
231;4389;4681;5559;6436;28
232;4681;4681;4388;2340;16
233;4974;4681;4974;3510;24
234;4681;3511;2926;1463;16
235;4682;4681;4096;2048;20
236;4973;4389;4388;26039;20
237;4681;4388;3511;2340;16
238;4389;5266;4974;3219;20
239;4682;4388;3804;2633;16
240;4681;4096;3218;1463;16
241;8777;3511;3803;2048;16
242;4974;4096;4389;3218;16
243;4973;3218;2633;1463;16
244;4389;4389;4096;4681;16
245;4682;4388;3511;1755;16
246;4389;3511;3218;1756;16
247;4389;4096;4389;2634;16
248;5266;3218;3803;2340;16
249;4388;4388;4389;3219;24
250;4388;4974;4096;2633;16
251;4388;4096;4389;2340;20
252;4389;3804;4096;3218;24
253;6144;6729;5852;2048;20
254;5558;4096;4096;1462;16
255;4974;4388;4096;2048;16
256;5267;3511;3218;1463;20
257;4681;4681;427740;5851;20
258;7607;6437;6730;2341;16
259;5266;4096;3803;1463;16
260;4974;3511;4096;1463;16
261;4973;4974;4388;2048;16
262;4682;4096;4388;1463;16
263;5267;5267;3218;1170;16
264;4973;4681;3804;1463;16
265;4389;4096;2925;1463;16
266;4973;4096;4974;2340;16
267;4681;4388;3804;1463;20
268;5267;3511;3804;1463;16
269;4681;5267;3804;1756;20
270;4389;5559;5851;4389;28
271;4974;4388;4681;2340;16
272;4681;4096;4388;2633;16
273;4974;4389;3218;1170;16
274;4681;4681;6144;5266;28
275;4388;2634;3511;1463;20
276;4389;3803;3511;1170;16
277;3511;3218;3218;1756;20
278;3803;3804;4682;2633;20
279;3511;3511;2925;1462;16
280;3511;3803;3218;1755;16
281;3511;2633;2926;1756;16
282;3511;3219;2340;1170;20
283;3511;2633;2048;878;16
284;3804;3511;2633;877;16
285;3511;10825;2633;1463;16
286;3219;3511;3804;1463;20
287;3510;3510;3218;1463;20
288;3511;2926;3511;1756;20
289;3218;3219;2633;2340;16
290;3511;2341;2340;1756;16
291;3218;3511;2925;2048;16
292;3511;3218;2925;1463;16
293;16969;3511;2048;878;16
294;3803;3219;2341;1170;16
295;3218;2341;2633;2048;16
296;5852;3218;3510;1755;20
297;3804;3218;2340;878;16
298;3219;2341;2341;877;16
299;3218;3803;3511;1755;24
300;3511;3511;2926;1755;20
301;3511;3218;2633;1171;16
